file_name,unique_file,path,species,label,subset,sample_rate,num_frames,length
Yoyettacelis_GBIF1935609794_IN18143852_27225.wav,Yoyettacelis_GBIF1935609794_IN18143852_27225,data/train/Yoyettacelis_GBIF1935609794_IN18143852_27225.wav,Yoyettacelis,64,train,44100,96768,2.1942857142857144
Omocestusviridulus_XC752263-dat012-007_edit1.wav,Omocestusviridulus_XC752263-dat012-007,data/val/Omocestusviridulus_XC752263-dat012-007_edit1.wav,Omocestusviridulus,39,validation,44100,970200,22.0
Chorthippusbrunneus_XC751407-dat024-016_edit3.wav,Chorthippusbrunneus_XC751407-dat024-016,data/train/Chorthippusbrunneus_XC751407-dat024-016_edit3.wav,Chorthippusbrunneus,10,train,44100,98620,2.236281179138322
Cyclochilaaustralasiae_GBIF1978841250_IN19182596_28530.wav,Cyclochilaaustralasiae_GBIF1978841250_IN19182596_28530,data/val/Cyclochilaaustralasiae_GBIF1978841250_IN19182596_28530.wav,Cyclochilaaustralasiae,18,validation,44100,573440,13.003174603174603
Omocestusviridulus_XC752264-dat012-008_edit13.wav,Omocestusviridulus_XC752264-dat012-008,data/train/Omocestusviridulus_XC752264-dat012-008_edit13.wav,Omocestusviridulus,39,train,44100,2769692,62.80480725623583
Yoyettacelis_GBIF2868112079_IN60578753_138082.wav,Yoyettacelis_GBIF2868112079_IN60578753_138082,data/train/Yoyettacelis_GBIF2868112079_IN60578753_138082.wav,Yoyettacelis,64,train,44100,163170,3.7
Yoyettacelis_GBIF2429339163_IN33733855_47840.wav,Yoyettacelis_GBIF2429339163_IN33733855_47840,data/train/Yoyettacelis_GBIF2429339163_IN33733855_47840.wav,Yoyettacelis,64,train,44100,92610,2.1
Conocephalusfuscus_XC751488-dat129-010_edit2.wav,Conocephalusfuscus_XC751488-dat129-010,data/train/Conocephalusfuscus_XC751488-dat129-010_edit2.wav,Conocephalusfuscus,17,train,44100,1455300,33.0
Chrysochraondispar_XC751694-dat030-010_edit5.wav,Chrysochraondispar_XC751694-dat030-010,data/train/Chrysochraondispar_XC751694-dat030-010_edit5.wav,Chrysochraondispar,13,train,44100,176400,4.0
Conocephalusfuscus_XC752526-dat060-004_edit3.wav,Conocephalusfuscus_XC752526-dat060-004,data/val/Conocephalusfuscus_XC752526-dat060-004_edit3.wav,Conocephalusfuscus,17,validation,44100,88200,2.0
Yoyettacelis_GBIF1931513793_IN17549783_26574_edit1.wav,Yoyettacelis_GBIF1931513793_IN17549783_26574,data/train/Yoyettacelis_GBIF1931513793_IN17549783_26574_edit1.wav,Yoyettacelis,64,train,44100,123479,2.7999773242630384
Pholidopteralittoralis_XC752435-dat056-008_edit2.wav,Pholidopteralittoralis_XC752435-dat056-008,data/train/Pholidopteralittoralis_XC752435-dat056-008_edit2.wav,Pholidopteralittoralis,44,train,44100,176400,4.0
Yoyettacelis_GBIF2423214173_IN33293862_47476_edit2.wav,Yoyettacelis_GBIF2423214173_IN33293862_47476,data/train/Yoyettacelis_GBIF2423214173_IN33293862_47476_edit2.wav,Yoyettacelis,64,train,44100,220500,5.0
Yoyettacelis_GBIF2980793264_IN64275287_147122.wav,Yoyettacelis_GBIF2980793264_IN64275287_147122,data/train/Yoyettacelis_GBIF2980793264_IN64275287_147122.wav,Yoyettacelis,64,train,44100,180810,4.1
Yoyettacelis_GBIF1914242888_IN16954491_26130_edit2.wav,Yoyettacelis_GBIF1914242888_IN16954491_26130,data/train/Yoyettacelis_GBIF1914242888_IN16954491_26130_edit2.wav,Yoyettacelis,64,train,44100,220500,5.0
Tettigoniacantans_XC751948-dat035-007_edit1.wav,Tettigoniacantans_XC751948-dat035-007,data/train/Tettigoniacantans_XC751948-dat035-007_edit1.wav,Tettigoniacantans,61,train,44100,264600,6.0
Grylluscampestris_GRYCAM_20210728_115826.M.wav,Grylluscampestris_GRYCAM_20210728_115826.M,data/train/Grylluscampestris_GRYCAM_20210728_115826.M.wav,Grylluscampestris,29,train,44100,276242,6.263990929705216
Conocephalusfuscus_XC752388-dat036-006_edit5.wav,Conocephalusfuscus_XC752388-dat036-006,data/train/Conocephalusfuscus_XC752388-dat036-006_edit5.wav,Conocephalusfuscus,17,train,44100,132300,3.0
Roeselianaroeselii_XC751812-dat025-010_edit1.wav,Roeselianaroeselii_XC751812-dat025-010,data/train/Roeselianaroeselii_XC751812-dat025-010_edit1.wav,Roeselianaroeselii,56,train,44100,176400,4.0
Metriopterabrachyptera_XC752073-dat017-011_edit4.wav,Metriopterabrachyptera_XC752073-dat017-011,data/train/Metriopterabrachyptera_XC752073-dat017-011_edit4.wav,Metriopterabrachyptera,32,train,44100,617400,14.0
Omocestusviridulus_XC752266-dat013-002_edit1.wav,Omocestusviridulus_XC752266-dat013-002,data/train/Omocestusviridulus_XC752266-dat013-002_edit1.wav,Omocestusviridulus,39,train,44100,1102500,25.0
Conocephalusfuscus_XC752389-dat033-002_edit6.wav,Conocephalusfuscus_XC752389-dat033-002,data/val/Conocephalusfuscus_XC752389-dat033-002_edit6.wav,Conocephalusfuscus,17,validation,44100,1764000,40.0
Yoyettacelis_GBIF2445097871_IN34622939_48749.wav,Yoyettacelis_GBIF2445097871_IN34622939_48749,data/val/Yoyettacelis_GBIF2445097871_IN34622939_48749.wav,Yoyettacelis,64,validation,44100,185220,4.2
Omocestusviridulus_XC752264-dat012-008_edit5.wav,Omocestusviridulus_XC752264-dat012-008,data/train/Omocestusviridulus_XC752264-dat012-008_edit5.wav,Omocestusviridulus,39,train,44100,441000,10.0
Omocestuspetraeus_XC754538-CLEANED-Omocestus-petraeus-e-haemorroidalis-Mad_Acero_20180822-144031_1CH250K16_edit2.wav,Omocestuspetraeus_XC754538-CLEANED-Omocestus-petraeus-e-haemorroidalis-Mad_Acero_20180822-144031_1CH250K16,data/train/Omocestuspetraeus_XC754538-CLEANED-Omocestus-petraeus-e-haemorroidalis-Mad_Acero_20180822-144031_1CH250K16_edit2.wav,Omocestuspetraeus,37,train,44100,1587600,36.0
Omocestusrufipes_XC751625-dat015-008_edit1.wav,Omocestusrufipes_XC751625-dat015-008,data/train/Omocestusrufipes_XC751625-dat015-008_edit1.wav,Omocestusrufipes,38,train,44100,705600,16.0
Stenobothrusstigmaticus_XC752022-dat005-018_edit1.wav,Stenobothrusstigmaticus_XC752022-dat005-018,data/val/Stenobothrusstigmaticus_XC752022-dat005-018_edit1.wav,Stenobothrusstigmaticus,60,validation,44100,88200,2.0
Yoyettarepetens_GBIF1935587037_IN18019361_27042_edit1.wav,Yoyettarepetens_GBIF1935587037_IN18019361_27042,data/train/Yoyettarepetens_GBIF1935587037_IN18019361_27042_edit1.wav,Yoyettarepetens,65,train,44100,132300,3.0
Pholidopteraaptera_XC751369-dat146-003_edit5.wav,Pholidopteraaptera_XC751369-dat146-003,data/train/Pholidopteraaptera_XC751369-dat146-003_edit5.wav,Pholidopteraaptera,42,train,44100,264600,6.0
Melanogryllusdesertus_XC752512-dat047-001_edit2.wav,Melanogryllusdesertus_XC752512-dat047-001,data/train/Melanogryllusdesertus_XC752512-dat047-001_edit2.wav,Melanogryllusdesertus,31,train,44100,441000,10.0
Phaneropterafalcata_XC751637-dat030-014_edit1.wav,Phaneropterafalcata_XC751637-dat030-014,data/train/Phaneropterafalcata_XC751637-dat030-014_edit1.wav,Phaneropterafalcata,40,train,44100,6174000,140.0
Cyclochilaaustralasiae_GBIF2882927607_IN61523430_140217.wav,Cyclochilaaustralasiae_GBIF2882927607_IN61523430_140217,data/val/Cyclochilaaustralasiae_GBIF2882927607_IN61523430_140217.wav,Cyclochilaaustralasiae,18,validation,44100,326340,7.4
Myrmeleotettixmaculatus_XC752575-dat020-007_edit7.wav,Myrmeleotettixmaculatus_XC752575-dat020-007,data/train/Myrmeleotettixmaculatus_XC752575-dat020-007_edit7.wav,Myrmeleotettixmaculatus,33,train,44100,617400,14.0
Cyclochilaaustralasiae_GBIF2883236324_IN61761362_140722.wav,Cyclochilaaustralasiae_GBIF2883236324_IN61761362_140722,data/train/Cyclochilaaustralasiae_GBIF2883236324_IN61761362_140722.wav,Cyclochilaaustralasiae,18,train,44100,198450,4.5
Pseudochorthippusmontanus_XC752605-dat012-003_edit2.wav,Pseudochorthippusmontanus_XC752605-dat012-003,data/train/Pseudochorthippusmontanus_XC752605-dat012-003_edit2.wav,Pseudochorthippusmontanus,54,train,44100,176400,4.0
Clinopsaltaautumna_GBIF1931521256_IN17584864_26614.wav,Clinopsaltaautumna_GBIF1931521256_IN17584864_26614,data/train/Clinopsaltaautumna_GBIF1931521256_IN17584864_26614.wav,Clinopsaltaautumna,15,train,44100,544768,12.353015873015874
Tettigoniacantans_XC751942-dat033-013_edit8.wav,Tettigoniacantans_XC751942-dat033-013,data/train/Tettigoniacantans_XC751942-dat033-013_edit8.wav,Tettigoniacantans,61,train,44100,617400,14.0
Pseudochorthippusparallelus_XC751401-dat023-002_edit5.wav,Pseudochorthippusparallelus_XC751401-dat023-002,data/train/Pseudochorthippusparallelus_XC751401-dat023-002_edit5.wav,Pseudochorthippusparallelus,55,train,44100,132300,3.0
Phaneropteranana_XC751923-dat066-013.wav,Phaneropteranana_XC751923-dat066-013,data/train/Phaneropteranana_XC751923-dat066-013.wav,Phaneropteranana,41,train,44100,7177752,162.7608163265306
Cicadaorni_GBIF3858185798_IN92675943_297632.wav,Cicadaorni_GBIF3858185798_IN92675943_297632,data/train/Cicadaorni_GBIF3858185798_IN92675943_297632.wav,Cicadaorni,14,train,44100,361984,8.208253968253969
Stenobothruslineatus_XC752396-dat025-007_edit3.wav,Stenobothruslineatus_XC752396-dat025-007,data/train/Stenobothruslineatus_XC752396-dat025-007_edit3.wav,Stenobothruslineatus,59,train,44100,6176421,140.05489795918368
Yoyettacelis_GBIF1933590392_IN17998412_26913_edit1.wav,Yoyettacelis_GBIF1933590392_IN17998412_26913,data/train/Yoyettacelis_GBIF1933590392_IN17998412_26913_edit1.wav,Yoyettacelis,64,train,44100,204463,4.636349206349206
Yoyettacelis_GBIF2423092241_IN32808821_47052_edit1.wav,Yoyettacelis_GBIF2423092241_IN32808821_47052,data/val/Yoyettacelis_GBIF2423092241_IN32808821_47052_edit1.wav,Yoyettacelis,64,validation,44100,176400,4.0
Omocestusrufipes_GBIF3784950093_IN117300099_440758_edit1.wav,Omocestusrufipes_GBIF3784950093_IN117300099_440758,data/train/Omocestusrufipes_GBIF3784950093_IN117300099_440758_edit1.wav,Omocestusrufipes,38,train,44100,220500,5.0
Pholidopteralittoralis_XC752436-dat047-003_edit1.wav,Pholidopteralittoralis_XC752436-dat047-003,data/train/Pholidopteralittoralis_XC752436-dat047-003_edit1.wav,Pholidopteralittoralis,44,train,44100,132300,3.0
Chorthippusbiguttulus_XC751834-dat031-007_edit4.wav,Chorthippusbiguttulus_XC751834-dat031-007,data/train/Chorthippusbiguttulus_XC751834-dat031-007_edit4.wav,Chorthippusbiguttulus,9,train,44100,617400,14.0
Leptophyespunctatissima_XC751895-dat023-008.wav,Leptophyespunctatissima_XC751895-dat023-008,data/train/Leptophyespunctatissima_XC751895-dat023-008.wav,Leptophyespunctatissima,30,train,44100,7203010,163.33356009070295
Stenobothrusstigmaticus_XC751549-dat014-004_edit4.wav,Stenobothrusstigmaticus_XC751549-dat014-004,data/val/Stenobothrusstigmaticus_XC751549-dat014-004_edit4.wav,Stenobothrusstigmaticus,60,validation,44100,88200,2.0
Atrapsaltaencaustica_GBIF1807280598_IN9325887_17000.wav,Atrapsaltaencaustica_GBIF1807280598_IN9325887_17000,data/train/Atrapsaltaencaustica_GBIF1807280598_IN9325887_17000.wav,Atrapsaltaencaustica,4,train,44100,2584064,58.59555555555556
Gryllusbimaculatus_XC751730-dat007-026.wav,Gryllusbimaculatus_XC751730-dat007-026,data/train/Gryllusbimaculatus_XC751730-dat007-026.wav,Gryllusbimaculatus,28,train,44100,4721488,107.06321995464852
Decticusverrucivorus_GBIF3330457948_IN87508617_276744.wav,Decticusverrucivorus_GBIF3330457948_IN87508617_276744,data/train/Decticusverrucivorus_GBIF3330457948_IN87508617_276744.wav,Decticusverrucivorus,19,train,44100,663040,15.034920634920637
Pseudochorthippusparallelus_XC751867-dat097-021_edit2.wav,Pseudochorthippusparallelus_XC751867-dat097-021,data/val/Pseudochorthippusparallelus_XC751867-dat097-021_edit2.wav,Pseudochorthippusparallelus,55,validation,44100,132300,3.0
Popplepsaltaaeroides_GBIF2596117378_IN40941442_64969_edit1.wav,Popplepsaltaaeroides_GBIF2596117378_IN40941442_64969,data/train/Popplepsaltaaeroides_GBIF2596117378_IN40941442_64969_edit1.wav,Popplepsaltaaeroides,51,train,44100,154350,3.5
Chorthippusmollis_XC751981-dat017-016_edit7.wav,Chorthippusmollis_XC751981-dat017-016,data/train/Chorthippusmollis_XC751981-dat017-016_edit7.wav,Chorthippusmollis,11,train,44100,1234800,28.0
Omocestuspetraeus_XC752471-dat055-008_edit2.wav,Omocestuspetraeus_XC752471-dat055-008,data/train/Omocestuspetraeus_XC752471-dat055-008_edit2.wav,Omocestuspetraeus,37,train,44100,88200,2.0
Gryllusbimaculatus_XC751743-dat007-027_edit3.wav,Gryllusbimaculatus_XC751743-dat007-027,data/train/Gryllusbimaculatus_XC751743-dat007-027_edit3.wav,Gryllusbimaculatus,28,train,44100,3623314,82.16131519274377
Oecanthuspellucens_GBIF3902653882_IN126660228_501364.wav,Oecanthuspellucens_GBIF3902653882_IN126660228_501364,data/train/Oecanthuspellucens_GBIF3902653882_IN126660228_501364.wav,Oecanthuspellucens,36,train,44100,1296000,29.387755102040817
Gryllusbimaculatus_XC751731-dat001-025_edit1.wav,Gryllusbimaculatus_XC751731-dat001-025,data/train/Gryllusbimaculatus_XC751731-dat001-025_edit1.wav,Gryllusbimaculatus,28,train,44100,264600,6.0
Gomphocerussibiricus_XC751880-dat055-005_edit1.wav,Gomphocerussibiricus_XC751880-dat055-005,data/train/Gomphocerussibiricus_XC751880-dat055-005_edit1.wav,Gomphocerussibiricus,27,train,44100,749700,17.0
Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231_edit1.wav,Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231,data/train/Platypleuracfcatenata_MHV%20393%20P.catenata%20Jefferies%20Bay%20%231_edit1.wav,Platypleuracfcatenata,46,train,44100,617400,14.0
Stauroderusscalaris_XC751601-dat061-004_edit2.wav,Stauroderusscalaris_XC751601-dat061-004,data/val/Stauroderusscalaris_XC751601-dat061-004_edit2.wav,Stauroderusscalaris,58,validation,44100,2205000,50.0
Leptophyespunctatissima_XC751808-dat024-004_edit5.wav,Leptophyespunctatissima_XC751808-dat024-004,data/val/Leptophyespunctatissima_XC751808-dat024-004_edit5.wav,Leptophyespunctatissima,30,validation,44100,661500,15.0
Chorthippusvagans_XC751802-dat014-007_edit3.wav,Chorthippusvagans_XC751802-dat014-007,data/train/Chorthippusvagans_XC751802-dat014-007_edit3.wav,Chorthippusvagans,12,train,44100,264600,6.0
Yoyettacelis_GBIF1978445311_IN19058523_28358.wav,Yoyettacelis_GBIF1978445311_IN19058523_28358,data/train/Yoyettacelis_GBIF1978445311_IN19058523_28358.wav,Yoyettacelis,64,train,44100,107520,2.4380952380952383
Barbitistesyersini_XC752461-dat047-009_edit3.wav,Barbitistesyersini_XC752461-dat047-009,data/train/Barbitistesyersini_XC752461-dat047-009_edit3.wav,Barbitistesyersini,5,train,44100,132300,3.0
Gomphocerippusrufus_XC751303-dat150-005_edit3.wav,Gomphocerippusrufus_XC751303-dat150-005,data/train/Gomphocerippusrufus_XC751303-dat150-005_edit3.wav,Gomphocerippusrufus,26,train,44100,1455300,33.0
Pseudochorthippusparallelus_XC752314-dat005-060_edit4.wav,Pseudochorthippusparallelus_XC752314-dat005-060,data/train/Pseudochorthippusparallelus_XC752314-dat005-060_edit4.wav,Pseudochorthippusparallelus,55,train,44100,132300,3.0
Ephippigerdiurnus_XC751512-dat003-034.wav,Ephippigerdiurnus_XC751512-dat003-034,data/train/Ephippigerdiurnus_XC751512-dat003-034.wav,Ephippigerdiurnus,21,train,44100,2060388,46.72081632653061
Grylluscampestris_GBIF3772909343_IN114391996_417845_edit1.wav,Grylluscampestris_GBIF3772909343_IN114391996_417845,data/train/Grylluscampestris_GBIF3772909343_IN114391996_417845_edit1.wav,Grylluscampestris,29,train,44100,176400,4.0
Cyclochilaaustralasiae_GBIF2988654650_IN65392091_150201.wav,Cyclochilaaustralasiae_GBIF2988654650_IN65392091_150201,data/train/Cyclochilaaustralasiae_GBIF2988654650_IN65392091_150201.wav,Cyclochilaaustralasiae,18,train,44100,211680,4.8
Chorthippusbiguttulus_XC751620-dat001-053_edit1.wav,Chorthippusbiguttulus_XC751620-dat001-053,data/train/Chorthippusbiguttulus_XC751620-dat001-053_edit1.wav,Chorthippusbiguttulus,9,train,44100,485100,11.0
Omocestusviridulus_XC752265-dat013-001_edit4.wav,Omocestusviridulus_XC752265-dat013-001,data/val/Omocestusviridulus_XC752265-dat013-001_edit4.wav,Omocestusviridulus,39,validation,44100,485100,11.0
Chorthippusvagans_XC751804-dat014-009_edit4.wav,Chorthippusvagans_XC751804-dat014-009,data/train/Chorthippusvagans_XC751804-dat014-009_edit4.wav,Chorthippusvagans,12,train,44100,705600,16.0
Grylluscampestris_GBIF3384612718_IN80906045_239607_edit1.wav,Grylluscampestris_GBIF3384612718_IN80906045_239607,data/train/Grylluscampestris_GBIF3384612718_IN80906045_239607_edit1.wav,Grylluscampestris,29,train,44100,781179,17.713809523809523
Pseudochorthippusmontanus_XC752604-dat012-002_edit1.wav,Pseudochorthippusmontanus_XC752604-dat012-002,data/train/Pseudochorthippusmontanus_XC752604-dat012-002_edit1.wav,Pseudochorthippusmontanus,54,train,44100,264600,6.0
Tettigoniacantans_XC751944-dat034-023.wav,Tettigoniacantans_XC751944-dat034-023,data/train/Tettigoniacantans_XC751944-dat034-023.wav,Tettigoniacantans,61,train,44100,6716618,152.30426303854875
Eupholidopteraschmidti_XC752428-dat056-006_edit5.wav,Eupholidopteraschmidti_XC752428-dat056-006,data/val/Eupholidopteraschmidti_XC752428-dat056-006_edit5.wav,Eupholidopteraschmidti,23,validation,44100,352800,8.0
Chorthippusbiguttulus_XC751461-dat185-005_edit4.wav,Chorthippusbiguttulus_XC751461-dat185-005,data/train/Chorthippusbiguttulus_XC751461-dat185-005_edit4.wav,Chorthippusbiguttulus,9,train,44100,396900,9.0
Chorthippusbrunneus_XC751388-dat007-005_edit6.wav,Chorthippusbrunneus_XC751388-dat007-005,data/train/Chorthippusbrunneus_XC751388-dat007-005_edit6.wav,Chorthippusbrunneus,10,train,44100,88200,2.0
Yoyettacelis_GBIF2429569098_IN34291948_48425_edit1.wav,Yoyettacelis_GBIF2429569098_IN34291948_48425,data/train/Yoyettacelis_GBIF2429569098_IN34291948_48425_edit1.wav,Yoyettacelis,64,train,44100,154350,3.5
Chorthippusbiguttulus_XC751461-dat185-005_edit5.wav,Chorthippusbiguttulus_XC751461-dat185-005,data/train/Chorthippusbiguttulus_XC751461-dat185-005_edit5.wav,Chorthippusbiguttulus,9,train,44100,573300,13.0
Chorthippusbrunneus_XC751388-dat007-005_edit7.wav,Chorthippusbrunneus_XC751388-dat007-005,data/train/Chorthippusbrunneus_XC751388-dat007-005_edit7.wav,Chorthippusbrunneus,10,train,44100,66150,1.5
Eupholidopteraschmidti_XC752428-dat056-006_edit4.wav,Eupholidopteraschmidti_XC752428-dat056-006,data/val/Eupholidopteraschmidti_XC752428-dat056-006_edit4.wav,Eupholidopteraschmidti,23,validation,44100,308700,7.0
Yoyettacelis_GBIF2429354623_IN33784488_47906.wav,Yoyettacelis_GBIF2429354623_IN33784488_47906,data/train/Yoyettacelis_GBIF2429354623_IN33784488_47906.wav,Yoyettacelis,64,train,44100,123480,2.8
Myrmeleotettixmaculatus_XC752587-dat009-006_edit1.wav,Myrmeleotettixmaculatus_XC752587-dat009-006,data/train/Myrmeleotettixmaculatus_XC752587-dat009-006_edit1.wav,Myrmeleotettixmaculatus,33,train,44100,264600,6.0
Nemobiussylvestris_XC752029-dat004-032_edit1.wav,Nemobiussylvestris_XC752029-dat004-032,data/val/Nemobiussylvestris_XC752029-dat004-032_edit1.wav,Nemobiussylvestris,34,validation,44100,220500,5.0
Tylopsislilifolia_XC751308-dat067-001_edit1.wav,Tylopsislilifolia_XC751308-dat067-001,data/train/Tylopsislilifolia_XC751308-dat067-001_edit1.wav,Tylopsislilifolia,63,train,44100,1014300,23.0
Grylluscampestris_XC757121-221012_0901-Ervedal_Field-Cricket.wav,Grylluscampestris_XC757121-221012_0901-Ervedal_Field-Cricket,data/train/Grylluscampestris_XC757121-221012_0901-Ervedal_Field-Cricket.wav,Grylluscampestris,29,train,44100,566499,12.84578231292517
Chorthippusvagans_XC751804-dat014-009_edit5.wav,Chorthippusvagans_XC751804-dat014-009,data/train/Chorthippusvagans_XC751804-dat014-009_edit5.wav,Chorthippusvagans,12,train,44100,352800,8.0
Omocestusviridulus_XC752265-dat013-001_edit5.wav,Omocestusviridulus_XC752265-dat013-001,data/val/Omocestusviridulus_XC752265-dat013-001_edit5.wav,Omocestusviridulus,39,validation,44100,1808100,41.0
Gomphocerippusrufus_XC752283-dat001-043.wav,Gomphocerippusrufus_XC752283-dat001-043,data/val/Gomphocerippusrufus_XC752283-dat001-043.wav,Gomphocerippusrufus,26,validation,44100,3742134,84.8556462585034
Stenobothrusstigmaticus_XC752008-dat005-004.wav,Stenobothrusstigmaticus_XC752008-dat005-004,data/train/Stenobothrusstigmaticus_XC752008-dat005-004.wav,Stenobothrusstigmaticus,60,train,44100,213443,4.839977324263039
Stenobothrusstigmaticus_XC752015-dat005-011.wav,Stenobothrusstigmaticus_XC752015-dat005-011,data/train/Stenobothrusstigmaticus_XC752015-dat005-011.wav,Stenobothrusstigmaticus,60,train,44100,424511,9.62609977324263
Platypleurasp10_MHV%20313%20P.sp10%20Die%20Koo%20%236b_edit1.wav,Platypleurasp10_MHV%20313%20P.sp10%20Die%20Koo%20%236b,data/val/Platypleurasp10_MHV%20313%20P.sp10%20Die%20Koo%20%236b_edit1.wav,Platypleurasp10,48,validation,44100,122590,2.7798185941043085
Pseudochorthippusparallelus_XC752314-dat005-060_edit5.wav,Pseudochorthippusparallelus_XC752314-dat005-060,data/train/Pseudochorthippusparallelus_XC752314-dat005-060_edit5.wav,Pseudochorthippusparallelus,55,train,44100,88200,2.0
Chorthippusbiguttulus_XC752336-dat004-021.wav,Chorthippusbiguttulus_XC752336-dat004-021,data/train/Chorthippusbiguttulus_XC752336-dat004-021.wav,Chorthippusbiguttulus,9,train,44100,441342,10.007755102040816
Eupholidopteraschmidti_XC752434-dat051-018_edit1.wav,Eupholidopteraschmidti_XC752434-dat051-018,data/val/Eupholidopteraschmidti_XC752434-dat051-018_edit1.wav,Eupholidopteraschmidti,23,validation,44100,529200,12.0
Tettigoniaviridissima_GBIF3858768656_IN124075390_486463.wav,Tettigoniaviridissima_GBIF3858768656_IN124075390_486463,data/val/Tettigoniaviridissima_GBIF3858768656_IN124075390_486463.wav,Tettigoniaviridissima,62,validation,44100,612000,13.877551020408164
Chorthippusvagans_XC751802-dat014-007_edit2.wav,Chorthippusvagans_XC751802-dat014-007,data/train/Chorthippusvagans_XC751802-dat014-007_edit2.wav,Chorthippusvagans,12,train,44100,308700,7.0
Leptophyespunctatissima_XC751808-dat024-004_edit4.wav,Leptophyespunctatissima_XC751808-dat024-004,data/val/Leptophyespunctatissima_XC751808-dat024-004_edit4.wav,Leptophyespunctatissima,30,validation,44100,573300,13.0
Ephippigerdiurnus_XC752329-dat026-050.wav,Ephippigerdiurnus_XC752329-dat026-050,data/train/Ephippigerdiurnus_XC752329-dat026-050.wav,Ephippigerdiurnus,21,train,44100,2270664,51.48897959183673
Gomphocerippusrufus_XC751303-dat150-005_edit2.wav,Gomphocerippusrufus_XC751303-dat150-005,data/train/Gomphocerippusrufus_XC751303-dat150-005_edit2.wav,Gomphocerippusrufus,26,train,44100,1367100,31.0
Barbitistesyersini_XC752461-dat047-009_edit2.wav,Barbitistesyersini_XC752461-dat047-009,data/train/Barbitistesyersini_XC752461-dat047-009_edit2.wav,Barbitistesyersini,5,train,44100,88200,2.0
Yoyettacelis_GBIF2988439804_IN65459381_150417_edit1.wav,Yoyettacelis_GBIF2988439804_IN65459381_150417,data/val/Yoyettacelis_GBIF2988439804_IN65459381_150417_edit1.wav,Yoyettacelis,64,validation,44100,132300,3.0
